date,usdjpy,eq_price,fx_ret,eq_ret,eq_ret_local,jpy_2y,jpy_10y,us_2y,jpy_2y_change,jpy_10y_change,us_2y_change,vix,diff_compression,yen_vol,jgb_pressure,fragility_pca,fragility_equal,fragility_no_vix,fragility_japan_only,boj_event,boj_shock,boj_tightening_shock,boj_easing_shock,major_tightening_event
2019-06-03,108.33,53.03,0.3869546011316949,0.5862900954787253,0.19933549434703046,-0.18,-0.088,1.82,-0.10000000000000009,0.40000000000000036,-12.99999999999999,18.86,12.9,0.3408571613939975,0.6050000000000001,-0.8228817952100207,0.20613457123597242,0.2601695514650217,-0.7755084197911195,0,0.0,0.0,-0.0,0
2019-06-04,108.16,53.64,0.15705116628224047,1.1437267264438944,0.9866755601616539,-0.186,-0.097,1.88,-0.6000000000000005,-0.9000000000000008,5.999999999999983,16.97,-6.599999999999984,0.3389508975451605,0.6500000000000001,-1.151807704847875,-0.7225779071587806,-0.8925944554292342,-0.7498628606764508,0,0.0,0.0,-0.0,0
2019-06-05,108.34,53.67,-0.16628179350988148,0.05591277752596824,0.22219457103584972,-0.221,-0.123,1.83,-3.5000000000000004,-2.5999999999999996,-4.999999999999982,16.09,1.499999999999968,0.3269201509659239,0.78,-1.013619900276102,-0.3576839927206027,-0.36625072722794344,-0.689260689533179,0,0.0,0.0,-0.0,0
2019-06-06,108.13,53.73,0.1940223272307584,0.11173185519925966,-0.08229047203149875,-0.207,-0.116,1.88,1.4000000000000012,0.6999999999999993,4.999999999999982,15.93,-3.599999999999959,0.3268518269493931,0.795,-1.0786944810033283,-0.5877261615560369,-0.6657338901084519,-0.6795399464577495,0,0.0,0.0,-0.0,0
2019-06-07,108.46,54.38,-0.3047234455468839,1.202493446359476,1.50721689190636,-0.197,-0.112,1.85,0.9999999999999981,0.40000000000000036,-2.9999999999999805,16.3,3.999999999999959,0.32595442444403366,0.8150000000000001,-0.9428830426011341,-0.22756321727801998,-0.20225850415250887,-0.6682456330554178,0,0.0,0.0,-0.0,0
2019-06-10,108.65,54.63,-0.17502652895249327,0.45867432033017685,0.6337008492826701,-0.199,-0.117,1.9,-0.20000000000000018,-0.5000000000000004,4.999999999999982,15.94,-5.19999999999996,0.3272871511060927,0.8150000000000001,-1.0821457695315257,-0.6523536794073438,-0.7523563969664488,-0.6654908087380944,0,0.0,0.0,-0.0,0
2019-06-11,108.74,54.81,-0.08280050153350871,0.3289476650398804,0.4117481665733891,-0.194,-0.107,1.93,0.5000000000000004,1.0000000000000009,3.0000000000000027,15.99,-2.5000000000000355,0.32850197711047396,0.8650000000000002,-0.998399200331724,-0.5114791180012266,-0.5667860637062313,-0.6301064492339841,0,0.0,0.0,-0.0,0
2019-06-12,108.38,54.2,0.331614157980642,-1.1191750612424833,-1.4507892192231253,-0.195,-0.107,1.88,-0.10000000000000009,0.0,-5.000000000000004,15.91,4.900000000000038,0.33059239346267816,0.8600000000000001,-0.9005271325608611,-0.18071672012389012,-0.12214966875308086,-0.6290727600850239,0,0.0,0.0,-0.0,0
2019-06-13,108.46,54.14,-0.07378712749464,-0.11076242594452168,-0.03697529844988168,-0.2,-0.108,1.83,-0.5000000000000004,-0.10000000000000009,-4.999999999999982,15.82,4.4999999999999485,0.32960838509520635,0.8400000000000001,-0.9297889521610136,-0.20936049311558674,-0.15626901856905345,-0.6442560603073121,0,0.0,0.0,-0.0,0
2019-06-14,108.21,54.0,0.2307657829357268,-0.2589237621880791,-0.4896895451238059,-0.206,-0.122,1.84,-0.5999999999999978,-1.4,1.0000000000000009,15.28,-1.6000000000000014,0.3293995008113537,0.9100000000000001,-0.9828782286607066,-0.4793580743215442,-0.4918317084725925,-0.5986652965122697,0,0.0,0.0,-0.0,0
2019-06-17,108.65,53.67,-0.40579231188822007,-0.6129860375537088,-0.20719372566548877,-0.196,-0.122,1.86,0.9999999999999981,0.0,2.0000000000000018,15.35,-0.9999999999999787,0.33682457271246646,0.8600000000000001,-0.9915843466555166,-0.4587483363400079,-0.4675194392243249,-0.6161904793923643,0,0.0,0.0,-0.0,0
2019-06-18,108.23,53.99,0.38731143953842917,0.5944658041458162,0.207154364607387,-0.203,-0.122,1.86,-0.7000000000000006,0.0,0.0,15.15,-0.7000000000000117,0.3457148596611777,0.8350000000000002,-0.993434596653709,-0.45106712344491073,-0.44822816090577405,-0.6142503552907821,0,0.0,0.0,-0.0,0
2019-06-19,108.41,54.47,-0.16617433661458847,0.8851247165387655,1.051299053153354,-0.214,-0.133,1.74,-1.0999999999999983,-1.100000000000001,-12.00000000000001,14.33,10.90000000000002,0.3392659897820582,0.8350000000000002,-0.8963032618745156,0.036378077391778424,0.2388023841560055,-0.6275805482463324,0,0.0,0.0,-0.0,0
2019-06-20,107.64,55.0,0.7128009814495684,0.9683093836887924,0.255508402239224,-0.235,-0.163,1.72,-2.099999999999999,-3.0,-2.0000000000000018,14.75,-0.10000000000001119,0.33834867529492774,0.9850000000000001,-0.9027360575300666,-0.3959481255452638,-0.35663684145606894,-0.5308569628687184,1,-2.099999999999999,0.0,2.099999999999999,0
2019-06-21,107.49,54.46,0.13945058737325766,-0.9866697986857798,-1.1261203860590374,-0.239,-0.162,1.77,-0.40000000000000036,0.10000000000000009,5.000000000000004,15.4,-5.399999999999983,0.33830013839851447,0.9600000000000002,-0.9620482928733523,-0.6206297263781768,-0.6856237078898221,-0.5473939128723209,0,0.0,0.0,-0.0,0
2019-06-24,107.29,54.46,0.1862371336317281,0.0,-0.1862371336317281,-0.232,-0.146,1.72,0.6999999999999978,1.6000000000000014,-5.000000000000004,15.26,5.699999999999994,0.33637735614346526,0.9900000000000002,-0.7995247546455069,-0.11806540012510286,-0.009203176764828588,-0.5316444711059667,0,0.0,0.0,-0.0,0
2019-06-25,107.1,54.22,0.17724711949522742,-0.4416643175094048,-0.6189114370046322,-0.228,-0.147,1.71,0.40000000000000036,-0.10000000000000009,-1.0000000000000009,16.28,1.4000000000000012,0.3305471571220385,0.9450000000000001,-0.8590777496198895,-0.29774610673700197,-0.2949307239853094,-0.5732817535438153,0,0.0,0.0,-0.0,0
2019-06-26,107.73,54.14,-0.5865119452398204,-0.1476559884364015,0.43885595680341893,-0.217,-0.14,1.77,1.100000000000001,0.6999999999999978,6.000000000000005,16.21,-4.9000000000000155,0.3650145523923044,0.8650000000000002,-0.9173314249560941,-0.5742635018419213,-0.6604532027314212,-0.5546328107617946,0,0.0,0.0,-0.0,0
2019-06-27,107.86,54.36,-0.12059930029799659,0.40553050967875315,0.5261298099767497,-0.213,-0.134,1.74,0.40000000000000036,0.6000000000000005,-3.0000000000000027,15.82,3.400000000000003,0.35471245780699406,0.835,-0.8784518520532774,-0.2345524797780512,-0.18985833411900602,-0.5956517912526735,0,0.0,0.0,-0.0,0
2019-06-28,107.73,54.58,0.12059930029799659,0.40389259972495317,0.2832932994269566,-0.222,-0.156,1.75,-0.9000000000000008,-2.1999999999999993,1.0000000000000009,15.08,-1.8999999999999906,0.30807653803233637,0.8700000000000001,-1.0898964804424578,-0.5348309224303477,-0.5567458448259092,-0.6690397076659989,0,0.0,0.0,-0.0,0
2019-07-01,108.32,55.36,-0.5461712257863738,1.4189796029222101,1.965150828708584,-0.224,-0.14,1.78,-0.20000000000000018,1.5999999999999988,3.0000000000000027,14.06,-3.200000000000003,0.3241408612411718,0.9299999999999999,-1.0651401597355352,-0.5916120329037953,-0.5863007203858907,-0.5963859163755664,0,0.0,0.0,-0.0,0
2019-07-02,108.27,55.53,0.04617018411581242,0.30661039441017834,0.2604402102943659,-0.22,-0.135,1.77,0.40000000000000036,0.5000000000000004,-1.0000000000000009,12.93,1.4000000000000012,0.3222644311094214,0.9099999999999999,-1.0823283515253277,-0.43149855025927614,-0.32168549150311815,-0.6134139048205283,0,0.0,0.0,-0.0,0
2019-07-03,107.69,55.69,0.5371377982017478,0.28771823480608916,-0.24941956339565863,-0.225,-0.16,1.77,-0.5000000000000004,-2.4999999999999996,0.0,12.57,-0.5000000000000115,0.34155299782087234,0.905,-1.0765207268486836,-0.5109138002440885,-0.41128310145770963,-0.5768306283695168,0,0.0,0.0,-0.0,0
2019-07-08,108.6,55.13,-0.4244723545975937,-0.57876811947839,-0.15429576488079633,-0.202,-0.154,1.88,0.899999999999998,1.6000000000000014,0.9999999999999787,13.96,-8.699999999999974,0.3537122714740819,0.9500000000000002,-1.0453755747898865,-0.8053386919824279,-0.8667447685948569,-0.5221107767911567,0,0.0,0.0,-0.0,0
2019-07-09,108.82,54.64,-0.2023733557944496,-0.8927817339057675,-0.6904083781113179,-0.197,-0.144,1.92,0.5000000000000004,1.0000000000000009,4.0000000000000036,14.09,-3.500000000000014,0.34980303066759316,0.9800000000000001,-0.9545301621346618,-0.5611331153119214,-0.5470196127654887,-0.5104674615687154,0,0.0,0.0,-0.0,0
2019-07-10,108.91,54.97,-0.08267120298155461,0.6021366610034384,0.684807863984993,-0.188,-0.128,1.82,0.9000000000000008,1.5999999999999988,-9.999999999999986,13.03,10.899999999999999,0.3479159014086519,1.035,-0.773614801238498,0.06694740274128597,0.33838428193508735,-0.4782077015777076,0,0.0,0.0,-0.0,0
2019-07-11,108.05,55.07,0.7927770134699585,0.18175214018212316,-0.6110248732878354,-0.194,-0.143,1.85,-0.6000000000000005,-1.4999999999999987,3.0000000000000027,12.93,-3.600000000000003,0.3884915554691714,1.06,-0.8407808737792486,-0.5387142855590714,-0.4646398052361784,-0.3778988191493353,0,0.0,0.0,-0.0,0
2019-07-12,108.26,55.09,-0.19416584159364092,0.03631082102346639,0.2304766626171073,-0.184,-0.118,1.84,1.0000000000000009,2.4999999999999996,-1.0000000000000009,12.39,2.0000000000000018,0.3864066762020591,1.185,-0.6953258454061024,-0.2661330083316861,-0.076764017228594,-0.30002528016123614,0,0.0,0.0,-0.0,0
2019-07-15,107.92,55.13,0.3145529469331443,0.07258211169673956,-0.24197083523640472,-0.184,-0.118,1.83,0.0,0.0,-1.0000000000000009,12.68,0.9999999999999787,0.3908395239745516,1.18,-0.6857489441146886,-0.2983483412209149,-0.13283980304560986,-0.2941496476326012,0,0.0,0.0,-0.0,0
2019-07-16,107.93,54.72,-0.00926569377552866,-0.7464759287297618,-0.7372102349542331,-0.191,-0.123,1.87,-0.7000000000000006,-0.5000000000000004,4.0000000000000036,12.86,-4.699999999999971,0.38853958093244617,1.135,-0.797292920282531,-0.565879374986724,-0.49769254307926786,-0.32848968353440006,0,0.0,0.0,-0.0,0
2019-07-17,108.27,54.67,-0.31452384855512605,-0.09141604073867882,0.22310780781644723,-0.186,-0.128,1.83,0.5000000000000004,-0.5000000000000004,-4.0000000000000036,13.97,4.499999999999993,0.38360944542746533,1.16,-0.6091780911643333,-0.1111364579750701,0.05840572702536579,-0.32224394191568717,0,0.0,0.0,-0.0,0
2019-07-18,107.78,54.53,0.4535994817455702,-0.256410396893747,-0.7100098786393172,-0.197,-0.138,1.77,-1.100000000000001,-1.0000000000000009,-6.000000000000005,13.53,4.899999999999993,0.3870539137278076,1.21,-0.5753720420831764,-0.08807395601230165,0.10906498411758397,-0.2822507807790226,0,0.0,0.0,-0.0,0
2019-07-19,107.72,54.67,0.05568445619523743,0.256410396893747,0.20072594069850958,-0.203,-0.138,1.8,-0.6000000000000005,0.0,3.0000000000000027,14.45,-3.600000000000003,0.3839500090861172,1.1549999999999998,-0.6975215393725799,-0.46059545812148595,-0.4292587932033997,-0.32482730110016717,0,0.0,0.0,-0.0,0
2019-07-22,107.92,54.75,-0.1854943956101529,0.14622557897023825,0.33171997458039115,-0.204,-0.138,1.8,-0.09999999999999731,0.0,0.0,13.53,-0.09999999999998899,0.35405367272609967,1.005,-0.904575079903092,-0.4145441004044405,-0.32622854173860116,-0.4852445132925188,0,0.0,0.0,-0.0,0
2019-07-23,108.14,55.19,-0.203647205435864,0.8004408754799464,1.0040880809158104,-0.205,-0.148,1.83,-0.10000000000000009,-0.9999999999999981,3.0000000000000027,12.61,-3.100000000000014,0.35565060515612545,1.05,-0.9506452667307105,-0.5643059623372665,-0.48428258314029776,-0.4523576416325916,0,0.0,0.0,-0.0,0
2019-07-24,108.09,55.26,0.04624705257469941,0.12675420438608143,0.08050715181138202,-0.206,-0.148,1.83,-0.10000000000000009,0.0,0.0,12.07,-0.09999999999998899,0.3529672771537439,0.97,-1.0110786693095295,-0.47671945177571673,-0.343066484020494,-0.510501426715358,0,0.0,0.0,-0.0,0
2019-07-25,108.1,54.67,-0.009251121705045051,-1.073420658836266,-1.064169537131221,-0.207,-0.153,1.86,-0.10000000000000009,-0.5000000000000004,3.0000000000000027,12.74,-3.100000000000014,0.35003642025740606,0.9899999999999999,-1.0091994191579952,-0.5854206232317875,-0.5183177440642996,-0.5034103830185943,0,0.0,0.0,-0.0,0
2019-07-26,108.69,54.81,-0.5443068929933403,0.25575461511175845,0.8000615081050988,-0.212,-0.153,1.86,-0.5000000000000004,0.0,0.0,12.16,-0.49999999999998934,0.34658723990920903,0.9549999999999998,-1.0421436382491496,-0.5031879957406198,-0.3824302234799876,-0.5335513114029358,0,0.0,0.0,-0.0,0
2019-07-29,108.65,54.74,0.03680868726565478,-0.12779554454924735,-0.16460423181490214,-0.213,-0.148,1.85,-0.10000000000000009,0.5000000000000004,-1.0000000000000009,12.83,0.8999999999999897,0.3460532606207549,0.95,-0.9945640921381179,-0.4196537497067047,-0.3013675935371456,-0.5379424022444901,0,0.0,0.0,-0.0,0
2019-07-30,108.48,54.39,0.15658825103539442,-0.6414390177663432,-0.7980272688017376,-0.213,-0.153,1.85,0.0,-0.5000000000000004,0.0,13.94,-0.0,0.3468915245464739,0.8649999999999999,-1.017755576259679,-0.44955561130141153,-0.39146236157432623,-0.592094174171521,1,0.0,0.0,-0.0,0
2019-07-31,108.55,54.35,-0.06450721322153186,-0.07356998676510962,-0.009062773543577762,-0.209,-0.157,1.89,0.40000000000000036,-0.40000000000000036,3.9999999999999813,16.12,-3.599999999999959,0.32395015802361754,0.805,-1.0688740093373446,-0.5809899138083248,-0.6653494045136695,-0.6789632180655759,0,0.0,0.0,-0.0,0
2019-08-01,108.89,54.34,-0.3127302033669288,-0.01840095690166521,0.2943292464652636,-0.189,-0.131,1.73,1.9999999999999991,2.5999999999999996,-15.999999999999993,17.87,17.99999999999997,0.33170308582762037,0.9099999999999999,-0.5786175710526821,0.4928128324366408,0.6872030556350982,-0.5939036509322009,0,0.0,0.0,-0.0,0
2019-08-02,106.76,54.06,1.975487382164598,-0.516606314989998,-2.492093697154596,-0.205,-0.167,1.72,-1.5999999999999988,-3.6000000000000005,-1.0000000000000009,17.61,-0.6000000000000005,0.5440227964541269,0.9650000000000001,-0.20342489038235775,-0.11539223974511933,-0.11197248114463416,-0.11886576677448896,0,0.0,0.0,-0.0,0
2019-08-05,106.07,52.72,0.6484071018944881,-2.5099650654050176,-3.1583721672995058,-0.216,-0.197,1.59,-1.100000000000001,-3.0,-12.99999999999999,24.59,11.899999999999999,0.5461907786527608,1.035,0.38632979394809763,0.7091677787783256,0.6716077036210556,-0.06836188030291176,0,0.0,0.0,-0.0,0
2019-08-06,106.46,53.39,-0.36700742272319786,1.26285723178432,1.629864654507518,-0.221,-0.181,1.6,-0.5000000000000004,1.6000000000000014,1.0000000000000009,20.17,-1.5000000000000124,0.5524755301646561,1.065,0.02132868863783876,-0.027401291617044875,-0.11048687937499431,-0.03564698399128717,0,0.0,0.0,-0.0,0
2019-08-07,105.77,53.76,0.6502402404649388,0.6906233702799192,0.04038312981498038,-0.237,-0.198,1.59,-1.5999999999999988,-1.7000000000000015,-1.0000000000000009,19.49,-0.5999999999999783,0.5632508137991858,1.0700000000000003,0.033091066096940125,0.0027974969142941404,-0.03945298017457639,-0.010086515319404271,0,0.0,0.0,-0.0,0
2019-08-08,105.99,54.14,-0.20778246992021465,0.7043587971261367,0.9121412670463513,-0.243,-0.191,1.62,-0.6000000000000005,0.7000000000000006,3.0000000000000027,16.91,-3.600000000000003,0.5470068438584198,1.0300000000000002,-0.2178780175249545,-0.2496798586178383,-0.2593488257037849,-0.06996234985074501,0,0.0,0.0,-0.0,0
2019-08-09,105.83,53.57,0.15107169335308868,-1.0584074293286339,-1.2094791226817225,-0.273,-0.22,1.63,-3.0000000000000027,-2.9,0.9999999999999787,17.97,-4.0000000000000036,0.54279104099964,1.0500000000000003,-0.1644574919626957,-0.22948782544994845,-0.2803893187762313,-0.06552736495775194,0,0.0,0.0,-0.0,0
2019-08-12,105.14,53.06,0.654123771433035,-0.9565861183275182,-1.6107098897605532,-0.273,-0.22,1.58,0.0,0.0,-4.999999999999982,21.09,4.999999999999982,0.5545932946223773,1.0500000000000003,0.14994401425801465,0.29354308620812586,0.27581051654982874,-0.041131413256070094,0,0.0,0.0,-0.0,0
